temperature,n_generations,avg_tokens_per_second,std_tokens_per_second,avg_generated_tokens,avg_word_count,avg_sentence_count,avg_lexical_diversity
0.2,35,38.09676278397134,3.375475785059394,62.51428571428571,49.94285714285714,2.0,0.7538112460526675
0.7,35,37.97466621336946,6.118050129457675,66.4,51.885714285714286,1.8285714285714285,0.7614748587309008
1.2,35,38.181506906386545,3.528852797860817,71.74285714285715,57.68571428571428,2.5714285714285716,0.7836884683049131
