temperature,n_generations,avg_tokens_per_second,std_tokens_per_second,avg_generated_tokens,avg_word_count,avg_sentence_count,avg_lexical_diversity
0.2,35,10.79852001029676,0.44898178185141113,80.0,63.51428571428571,2.7714285714285714,0.6881272439444305
0.7,35,10.799929854885832,0.44481924482608726,80.0,63.857142857142854,2.8857142857142857,0.677456847734081
1.2,35,10.816339426815473,0.41422026087355784,80.0,63.82857142857143,3.3714285714285714,0.7682527097423472
