model_id,model_revision,task_family,r_semantic_class,r_operation,r_selection_policy,r_scope,r_edit_budget,n,both_correct,broke,recovered,both_wrong,clean_accuracy,perturbed_accuracy,delta,delta_ci_low,delta_ci_high,delta_ci_method,clean_conditioned_failure,retention,discordant_rate,mcnemar_p_value,mcnemar_method,answer_flip_rate,invalid_or_clarification_rate,n_audit_excluded,delta_valid_only,mcnemar_p_valid_only,p_value_adjustment,mcnemar_p_value_adjusted,is_significant_after_adjustment
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,gsm_symbolic_official,B,substitute,real_word,anywhere,2,24,14,5,0,5,0.7916666666666666,0.5833333333333334,0.20833333333333326,0.04166666666666674,0.375,BCa,0.2631578947368421,0.736842105263158,0.20833333333333334,0.03125000000000003,exact_midp,0.3333333333333333,0.0,0,0.20833333333333326,0.03125000000000003,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,gsm_symbolic_official,B,substitute,real_word,anywhere,3,24,13,6,0,5,0.7916666666666666,0.5416666666666666,0.25,0.08333333333333337,0.45833333333333326,BCa,0.3157894736842105,0.6842105263157895,0.25,0.015624999999999879,exact_midp,0.4166666666666667,0.0,0,0.25,0.015624999999999879,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,gsm_symbolic_official,B,substitute,real_word,anywhere,4,24,14,5,2,3,0.7916666666666666,0.6666666666666666,0.125,-0.08333333333333337,0.33333333333333337,BCa,0.2631578947368421,0.8421052631578947,0.2916666666666667,0.2890625,exact_midp,0.375,0.041666666666666664,0,0.08695652173913049,0.453125,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,gsm_symbolic_official,C,substitute,keyboard_neighbor,anywhere,0,16,10,3,0,3,0.8125,0.625,0.1875,0.0625,0.4375,BCa,0.23076923076923078,0.7692307692307693,0.1875,0.125,exact_midp,0.8125,0.0,0,0.1875,0.125,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,delete,keyboard_neighbor,anywhere,1,24,15,0,1,8,0.625,0.6666666666666666,-0.04166666666666663,-0.16666666666666674,0.0,BCa,0.0,1.0666666666666667,0.041666666666666664,0.4999999999999999,exact_midp,0.08333333333333333,0.0,0,-0.04166666666666663,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,delete,keyboard_neighbor,anywhere,2,24,13,2,1,8,0.625,0.5833333333333334,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.13333333333333333,0.9333333333333333,0.125,0.6249999999999999,exact_midp,0.25,0.041666666666666664,0,0.04347826086956519,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,delete,keyboard_neighbor,anywhere,4,24,12,3,1,8,0.625,0.5416666666666666,0.08333333333333337,-0.04166666666666671,0.29166666666666663,BCa,0.2,0.8666666666666666,0.16666666666666666,0.375,exact_midp,0.2916666666666667,0.041666666666666664,0,0.08695652173913049,0.375,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,delete,whitespace,anywhere,1,24,14,1,0,9,0.625,0.5833333333333334,0.04166666666666663,0.0,0.16666666666666674,BCa,0.06666666666666667,0.9333333333333333,0.041666666666666664,0.4999999999999999,exact_midp,0.041666666666666664,0.0,0,0.04166666666666663,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,delete,whitespace,anywhere,2,24,15,0,1,8,0.625,0.6666666666666666,-0.04166666666666663,-0.16666666666666674,0.0,BCa,0.0,1.0666666666666667,0.041666666666666664,0.4999999999999999,exact_midp,0.125,0.041666666666666664,0,-0.04347826086956519,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,insert,filler_word,anywhere,1,24,14,1,0,9,0.625,0.5833333333333334,0.04166666666666663,0.0,0.16666666666666674,BCa,0.06666666666666667,0.9333333333333333,0.041666666666666664,0.4999999999999999,exact_midp,0.041666666666666664,0.0,0,0.04166666666666663,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,insert,filler_word,anywhere,2,24,12,3,1,8,0.625,0.5416666666666666,0.08333333333333337,-0.041666666666666685,0.2916666666666667,BCa,0.2,0.8666666666666666,0.16666666666666666,0.375,exact_midp,0.20833333333333334,0.0,0,0.08333333333333337,0.375,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,insert,keyboard_neighbor,anywhere,1,24,14,1,2,7,0.625,0.6666666666666666,-0.04166666666666663,-0.16666666666666674,0.08333333333333337,BCa,0.06666666666666667,1.0666666666666667,0.125,0.6249999999999999,exact_midp,0.125,0.0,0,-0.04166666666666663,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,insert,keyboard_neighbor,anywhere,2,24,13,2,1,8,0.625,0.5833333333333334,0.04166666666666663,-0.08333333333333337,0.16666666666666674,BCa,0.13333333333333333,0.9333333333333333,0.125,0.6249999999999999,exact_midp,0.20833333333333334,0.0,0,0.04166666666666663,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,insert,keyboard_neighbor,anywhere,4,24,14,1,3,6,0.625,0.7083333333333334,-0.08333333333333337,-0.29166666666666663,0.04166666666666674,BCa,0.06666666666666667,1.1333333333333333,0.16666666666666666,0.375,exact_midp,0.25,0.041666666666666664,0,-0.08695652173913038,0.375,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,fragmentation_matched,anywhere,1,40,23,1,2,14,0.6,0.625,-0.025000000000000022,-0.125,0.04999999999999993,BCa,0.041666666666666664,1.0416666666666667,0.075,0.6249999999999999,exact_midp,0.15,0.025,0,-0.02564102564102566,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,fragmentation_matched,anywhere,2,40,23,3,3,11,0.65,0.65,0.0,-0.125,0.125,BCa,0.11538461538461539,1.0,0.15,0.6875000000000002,exact_midp,0.175,0.0,0,0.0,0.6875000000000002,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,informative_word,answer_critical,1,24,13,2,2,7,0.625,0.625,0.0,-0.16666666666666663,0.16666666666666669,BCa,0.13333333333333333,1.0,0.16666666666666666,0.625,exact_midp,0.20833333333333334,0.0,0,0.0,0.625,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,informative_word,answer_critical,2,24,12,3,3,6,0.625,0.625,0.0,-0.20833333333333331,0.20833333333333331,BCa,0.2,1.0,0.25,0.6875000000000002,exact_midp,0.3333333333333333,0.0,0,0.0,0.6875000000000002,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,anywhere,1,24,13,2,0,9,0.625,0.5416666666666666,0.08333333333333337,0.0,0.2916666666666667,BCa,0.13333333333333333,0.8666666666666666,0.08333333333333333,0.25,exact_midp,0.125,0.041666666666666664,0,0.08695652173913049,0.25,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,anywhere,2,24,13,2,2,7,0.625,0.625,0.0,-0.16666666666666663,0.16666666666666669,BCa,0.13333333333333333,1.0,0.16666666666666666,0.625,exact_midp,0.20833333333333334,0.0,0,0.0,0.625,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,anywhere,4,24,12,3,3,6,0.625,0.625,0.0,-0.20833333333333331,0.20833333333333331,BCa,0.2,1.0,0.25,0.6875000000000002,exact_midp,0.3333333333333333,0.041666666666666664,0,0.0,0.6875000000000002,holm_within_model_primary,1.0,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,anywhere,8,24,11,4,1,8,0.625,0.5,0.125,-0.04166666666666663,0.29166666666666674,BCa,0.26666666666666666,0.8,0.20833333333333334,0.21875000000000003,exact_midp,0.4166666666666667,0.0,0,0.125,0.21875000000000003,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,content,1,24,15,0,1,8,0.625,0.6666666666666666,-0.04166666666666663,-0.16666666666666674,0.0,BCa,0.0,1.0666666666666667,0.041666666666666664,0.4999999999999999,exact_midp,0.08333333333333333,0.0,0,-0.04166666666666663,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,content,2,24,13,2,2,7,0.625,0.625,0.0,-0.16666666666666663,0.16666666666666663,BCa,0.13333333333333333,1.0,0.16666666666666666,0.625,exact_midp,0.16666666666666666,0.041666666666666664,0,-0.04347826086956519,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,substitute,keyboard_neighbor,content,4,24,13,2,2,7,0.625,0.625,0.0,-0.16666666666666663,0.16666666666666663,BCa,0.13333333333333333,1.0,0.16666666666666666,0.625,exact_midp,0.20833333333333334,0.041666666666666664,0,0.0,0.625,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,transpose,keyboard_neighbor,anywhere,1,24,15,0,1,8,0.625,0.6666666666666666,-0.04166666666666663,-0.16666666666666674,0.0,BCa,0.0,1.0666666666666667,0.041666666666666664,0.4999999999999999,exact_midp,0.041666666666666664,0.0,0,-0.04166666666666663,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,transpose,keyboard_neighbor,anywhere,2,24,14,1,1,8,0.625,0.625,0.0,-0.125,0.125,BCa,0.06666666666666667,1.0,0.08333333333333333,0.4999999999999998,exact_midp,0.20833333333333334,0.0,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,A,transpose,keyboard_neighbor,anywhere,4,24,12,3,1,8,0.625,0.5416666666666666,0.08333333333333337,-0.041666666666666685,0.2916666666666667,BCa,0.2,0.8666666666666666,0.16666666666666666,0.375,exact_midp,0.2916666666666667,0.041666666666666664,0,0.0434782608695653,0.6249999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,B,substitute,homophone,anywhere,1,23,12,2,0,9,0.6086956521739131,0.5217391304347826,0.08695652173913049,0.04347826086956519,0.34782608695652173,BCa,0.14285714285714285,0.8571428571428571,0.08695652173913043,0.25,exact_midp,0.17391304347826086,0.0,0,0.08695652173913049,0.25,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,B,substitute,homophone,anywhere,2,22,13,0,1,8,0.5909090909090909,0.6363636363636364,-0.045454545454545414,-0.18181818181818188,0.0,BCa,0.0,1.0769230769230769,0.045454545454545456,0.4999999999999999,exact_midp,0.09090909090909091,0.0,0,-0.045454545454545414,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,B,substitute,real_word,anywhere,2,24,14,1,0,9,0.625,0.5833333333333334,0.04166666666666663,0.0,0.16666666666666674,BCa,0.06666666666666667,0.9333333333333333,0.041666666666666664,0.4999999999999999,exact_midp,0.08333333333333333,0.041666666666666664,0,0.04347826086956519,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,B,substitute,real_word,anywhere,3,24,14,1,0,9,0.625,0.5833333333333334,0.04166666666666663,0.0,0.16666666666666674,BCa,0.06666666666666667,0.9333333333333333,0.041666666666666664,0.4999999999999999,exact_midp,0.08333333333333333,0.041666666666666664,0,0.04347826086956519,0.4999999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,B,substitute,real_word,anywhere,4,24,9,6,2,7,0.625,0.4583333333333333,0.16666666666666669,-0.04166666666666663,0.41347739509751585,BCa,0.4,0.7333333333333333,0.3333333333333333,0.17968749999999994,exact_midp,0.4166666666666667,0.041666666666666664,0,0.17391304347826086,0.17968749999999994,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu,C,substitute,keyboard_neighbor,anywhere,0,24,11,4,2,7,0.625,0.5416666666666666,0.08333333333333337,-0.08333333333333337,0.2916666666666667,BCa,0.26666666666666666,0.8666666666666666,0.25,0.453125,exact_midp,0.875,0.0,0,0.08333333333333337,0.453125,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,delete,keyboard_neighbor,anywhere,1,24,3,2,3,16,0.20833333333333334,0.25,-0.04166666666666666,-0.20833333333333334,0.16666666666666666,BCa,0.4,1.2,0.20833333333333334,0.6875000000000002,exact_midp,0.4166666666666667,0.25,0,-0.16666666666666666,0.125,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,delete,keyboard_neighbor,anywhere,2,24,2,3,1,18,0.20833333333333334,0.125,0.08333333333333334,-0.041666666666666685,0.25,BCa,0.6,0.6,0.16666666666666666,0.375,exact_midp,0.5416666666666666,0.25,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,delete,keyboard_neighbor,anywhere,4,24,1,4,5,14,0.20833333333333334,0.25,-0.04166666666666666,-0.29166666666666663,0.20833333333333337,BCa,0.8,1.2,0.375,0.7539062500000002,exact_midp,0.6666666666666666,0.20833333333333334,0,-0.15789473684210525,0.2890625,bh_fdr_exploratory,0.8257068452380956,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,delete,whitespace,anywhere,1,24,2,3,1,18,0.20833333333333334,0.125,0.08333333333333334,-0.041666666666666685,0.29166666666666663,BCa,0.6,0.6,0.16666666666666666,0.375,exact_midp,0.5416666666666666,0.16666666666666666,0,0.05000000000000002,0.6249999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,delete,whitespace,anywhere,2,24,2,3,3,16,0.20833333333333334,0.20833333333333334,0.0,-0.20833333333333334,0.20833333333333334,BCa,0.6,1.0,0.25,0.6875000000000002,exact_midp,0.5416666666666666,0.20833333333333334,0,-0.05263157894736842,0.6875000000000002,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,insert,filler_word,anywhere,1,24,2,3,2,17,0.20833333333333334,0.16666666666666666,0.041666666666666685,-0.125,0.25,BCa,0.6,0.7999999999999999,0.20833333333333334,0.6875000000000002,exact_midp,0.4166666666666667,0.25,0,-0.05555555555555555,0.6249999999999999,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,insert,filler_word,anywhere,2,24,3,2,4,15,0.20833333333333334,0.2916666666666667,-0.08333333333333334,-0.2916666666666667,0.08333333333333334,BCa,0.4,1.4000000000000001,0.25,0.453125,exact_midp,0.4166666666666667,0.16666666666666666,0,-0.19999999999999998,0.062499999999999986,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,insert,keyboard_neighbor,anywhere,1,24,3,2,2,17,0.20833333333333334,0.20833333333333334,0.0,-0.16666666666666669,0.16666666666666669,BCa,0.4,1.0,0.16666666666666666,0.625,exact_midp,0.5833333333333334,0.16666666666666666,0,-0.04999999999999999,0.6249999999999999,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,insert,keyboard_neighbor,anywhere,2,24,2,3,4,15,0.20833333333333334,0.25,-0.04166666666666666,-0.25,0.20833333333333331,BCa,0.6,1.2,0.2916666666666667,0.7265625000000001,exact_midp,0.5833333333333334,0.08333333333333333,0,-0.09090909090909088,0.453125,bh_fdr_exploratory,0.79880198374761,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,insert,keyboard_neighbor,anywhere,4,24,2,3,4,15,0.20833333333333334,0.25,-0.04166666666666666,-0.25,0.20833333333333331,BCa,0.6,1.2,0.2916666666666667,0.7265625000000001,exact_midp,0.6666666666666666,0.16666666666666666,0,-0.15,0.21875000000000003,bh_fdr_exploratory,0.79880198374761,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,fragmentation_matched,anywhere,1,36,2,4,2,28,0.16666666666666666,0.1111111111111111,0.05555555555555555,-0.08333333333333333,0.19444444444444445,BCa,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.453125,exact_midp,0.5,0.2777777777777778,0,-0.038461538461538464,0.6249999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,fragmentation_matched,anywhere,2,44,3,5,3,33,0.18181818181818182,0.13636363636363635,0.04545454545454547,-0.06818181818181818,0.18181818181818182,BCa,0.625,0.7499999999999999,0.18181818181818182,0.5078125000000001,exact_midp,0.5227272727272727,0.20454545454545456,0,-0.05714285714285715,0.375,bh_fdr_exploratory,0.720968364197531,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,informative_word,answer_critical,1,24,1,4,1,18,0.20833333333333334,0.08333333333333333,0.125,-0.041666666666666664,0.3333333333333333,BCa,0.8,0.39999999999999997,0.20833333333333334,0.21875000000000003,exact_midp,0.5,0.20833333333333334,0,0.05263157894736842,0.6249999999999999,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,informative_word,answer_critical,2,24,1,4,3,16,0.20833333333333334,0.16666666666666666,0.041666666666666685,-0.12500000000000003,0.2916666666666667,BCa,0.8,0.7999999999999999,0.2916666666666667,0.7265625000000001,exact_midp,0.75,0.16666666666666666,0,-0.05000000000000002,0.6875000000000002,bh_fdr_exploratory,0.79880198374761,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,anywhere,1,24,3,2,2,17,0.20833333333333334,0.20833333333333334,0.0,-0.16666666666666669,0.16666666666666669,BCa,0.4,1.0,0.16666666666666666,0.625,exact_midp,0.4166666666666667,0.125,0,-0.09523809523809523,0.25,bh_fdr_exploratory,0.7274797570850203,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,anywhere,2,24,4,1,4,15,0.20833333333333334,0.3333333333333333,-0.12499999999999997,-0.29166666666666663,0.08333333333333331,BCa,0.2,1.5999999999999999,0.20833333333333334,0.21875000000000003,exact_midp,0.375,0.125,0,-0.14285714285714285,0.21875000000000003,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,anywhere,4,24,3,2,2,17,0.20833333333333334,0.20833333333333334,0.0,-0.16666666666666669,0.16666666666666669,BCa,0.4,1.0,0.16666666666666666,0.625,exact_midp,0.4166666666666667,0.125,0,-0.047619047619047616,0.6249999999999999,holm_within_model_primary,1.0,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,anywhere,8,24,2,3,5,14,0.20833333333333334,0.2916666666666667,-0.08333333333333334,-0.33333333333333326,0.125,BCa,0.6,1.4000000000000001,0.3333333333333333,0.5078125000000001,exact_midp,0.625,0.16666666666666666,0,-0.14999999999999997,0.2890625,bh_fdr_exploratory,0.720968364197531,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,content,1,24,3,2,3,16,0.20833333333333334,0.25,-0.04166666666666666,-0.20833333333333337,0.16666666666666666,BCa,0.4,1.2,0.20833333333333334,0.6875000000000002,exact_midp,0.5416666666666666,0.125,0,-0.09523809523809523,0.375,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,content,2,24,1,4,2,17,0.20833333333333334,0.125,0.08333333333333334,-0.08333333333333334,0.2916666666666667,BCa,0.8,0.6,0.25,0.453125,exact_midp,0.5833333333333334,0.2916666666666667,0,0.0,0.625,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,substitute,keyboard_neighbor,content,4,24,2,3,2,17,0.20833333333333334,0.16666666666666666,0.041666666666666685,-0.125,0.25,BCa,0.6,0.7999999999999999,0.20833333333333334,0.6875000000000002,exact_midp,0.625,0.16666666666666666,0,-0.05000000000000002,0.6249999999999999,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,transpose,keyboard_neighbor,anywhere,1,24,2,3,3,16,0.20833333333333334,0.20833333333333334,0.0,-0.20833333333333337,0.20833333333333334,BCa,0.6,1.0,0.25,0.6875000000000002,exact_midp,0.4583333333333333,0.08333333333333333,0,-0.09090909090909091,0.375,bh_fdr_exploratory,0.7661094961240312,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,transpose,keyboard_neighbor,anywhere,2,24,2,3,5,14,0.20833333333333334,0.2916666666666667,-0.08333333333333334,-0.3333333333333333,0.125,BCa,0.6,1.4000000000000001,0.3333333333333333,0.5078125000000001,exact_midp,0.625,0.16666666666666666,0,-0.19999999999999998,0.12499999999999997,bh_fdr_exploratory,0.720968364197531,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,A,transpose,keyboard_neighbor,anywhere,4,24,2,3,1,18,0.20833333333333334,0.125,0.08333333333333334,-0.04166666666666667,0.29166666666666663,BCa,0.6,0.6,0.16666666666666666,0.375,exact_midp,0.5416666666666666,0.20833333333333334,0,0.0,0.4999999999999998,bh_fdr_exploratory,0.7151741293532337,False
hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,db1f81ad4b8c7e39777509fac66c652eb0a52f91,mmlu_pro,B,substitute,homophone,anywhere,1,24,2,3,2,17,0.20833333333333334,0.16666666666666666,0.041666666666666685,-0.12499999999999997,0.25,BCa,0.6,0.7999999999999999,0.20833333333333334,0.6875000000000002,exact_midp,0.5416666666666666,0.2916666666666667,0,-0.05882352941176469,0.6249999999999999,bh_fdr_exploratory,0.7661094961240312,False
