condition,rows,break_pct,fix_pct,net_pp,net_ci_low_pp,net_ci_high_pp,churn_pct,churn_ci_low_pct,churn_ci_high_pct,mcnemar_naive_p
kbd_fatfinger,29100,8.072164948453608,6.962199312714777,-1.1099656357388317,-1.7136175880764017,-0.523295977149018,15.034364261168385,14.490148959213824,15.556000268542524,1.1143380081328578e-06
kbd_neighbor,29100,10.06872852233677,7.0034364261168385,-3.0652920962199315,-3.707693682679519,-2.4196585544198768,17.072164948453608,16.48791643359754,17.672266245146492,8.112333860606249e-37
kbd_nospace,29100,6.381443298969073,5.917525773195876,-0.4639175257731959,-0.9774203488384854,0.0378180773013111,12.29896907216495,11.79392159630504,12.808047315792317,0.025085375611977108
kbd_random,29100,10.556701030927835,6.945017182130584,-3.611683848797251,-4.2702771793328775,-2.955452696938118,17.50171821305842,16.894425409838952,18.106104851844247,2.436926649932032e-49
kbd_repeat,29100,7.195876288659794,6.470790378006873,-0.7250859106529209,-1.2662842879313463,-0.1857503280371041,13.666666666666666,13.125418987448741,14.194662612447853,0.0008663298358837076
kbd_swap,29100,8.467353951890034,6.828178694158075,-1.6391752577319587,-2.227244627848535,-1.0635641701841483,15.29553264604811,14.739120304851964,15.857819996477987,9.236228174224693e-13
